CODICE;X_GB;Y_GB;X_WGS84;Y_WGS84;anno;ferro
PO0171600UC567;1607575;5014604;607547;5014584;2010;22
PO0171600UC567;1607575;5014604;607547;5014584;2010;29
PO0171660UC529;1579399;5046613;579372;5046593;2010;114
PO0171660UC529;1579399;5046613;579372;5046593;2010;336
PO0171960U0035;1582350;5019890;582322;5019870;2010;31
PO018003NR0005;1477825;5014790;477798;5014771;2010;1677
PO018003NR0005;1477825;5014790;477798;5014771;2010;3586
PO0180130U0005;1523791;5000857;523764;5000838;2010;1003
PO0180130U0005;1523791;5000857;523764;5000838;2010;1140
PO0180140U0001;1502467;5011823;502440;5011804;2010;126
PO0180140U0001;1502467;5011823;502440;5011804;2010;165
PO0180150U0003;1511399;5009868;511372;5009849;2010;395
PO0180150U0003;1511399;5009868;511372;5009849;2010;495
PO0180180U0001;1492965;5009370;492938;5009351;2010;163
PO0180180U0001;1492965;5009370;492938;5009351;2010;429
PO0180190U0001;1517196;5012726;517169;5012707;2010;120
PO0180190U0001;1517196;5012726;517169;5012707;2010;134
PO018032NR0001;1508594;4988343;508567;4988324;2010;2864
PO018032NR0001;1508594;4988343;508567;4988324;2010;6216
PO0180330U0002;1494044;4982987;494017;4982968;2010;1984
PO0180330U0002;1494044;4982987;494017;4982968;2010;5056
PO018035NU0001;1484807;5023812;484780;5023793;2010;94
PO018035NU0001;1484807;5023812;484780;5023793;2010;128
PO0180450U0001;1482368;5004830;482341;5004811;2010;604
PO0180450U0001;1482368;5004830;482341;5004811;2010;855
PO0180460U0005;1510077;5011179;510050;5011160;2010;77
PO0180460U0005;1510077;5011179;510050;5011160;2010;301
PO0180470U0001;1501315;4989892;501288;4989873;2010;5494
PO0180470U0001;1501315;4989892;501288;4989873;2010;6790
PO0180480U0002;1539583;5000471;539556;5000452;2010;893
PO0180480U0002;1539583;5000471;539556;5000452;2010;1079
PO0180500U0002;1480201;5017506;480174;5017487;2010;574
PO0180500U0002;1480201;5017506;480174;5017487;2010;1101
PO0180600U0001;1520726;5007038;520699;5007019;2010;95
PO0180600U0001;1520726;5007038;520699;5007019;2010;110
PO0180610U0001;1495743;5000356;495716;5000337;2010;3020
PO0180610U0001;1495743;5000356;495716;5000337;2010;3485
PO018065NRG001;1476436;4987921;476409;4987902;2010;1782
PO018065NRG001;1476436;4987921;476409;4987902;2010;3672
PO018068NRP001;1492884;5011602;492857;5011583;2010;2422
PO018068NRP001;1492884;5011602;492857;5011583;2010;2841
PO0180690U0001;1494586;5003850;494559;5003831;2010;67
PO0180690U0001;1494586;5003850;494559;5003831;2010;81
PO0180690U0002;1494040;5004979;494013;5004960;2010;93
PO0180720U0002;1511194;5014404;511167;5014385;2010;62
PO0180720U0002;1511194;5014404;511167;5014385;2010;70
PO0180880U0001;1479576;4993826;479549;4993807;2010;218
PO0180880U0003;1479557;4993844;479530;4993825;2010;416
PO0180930U0006;1535401;5001695;535374;5001676;2010;223
PO0180930U0006;1535401;5001695;535374;5001676;2010;767
PO0181020U0007;1479147;5010498;479120;5010479;2010;61
PO0181020U0007;1479147;5010498;479120;5010479;2010;62
PO0181070U0001;1463510;5016640;463483;5016621;2010;73
PO0181100U0014;1512384;5005209;512357;5005190;2010;207
PO0181140U0002;1534773;4995264;534746;4995245;2010;379
PO0181140U0002;1534773;4995264;534746;4995245;2010;1066
PO0181150U0001;1512525;4989820;512498;4989801;2010;2297
PO0181150U0001;1512525;4989820;512498;4989801;2010;4516
PO0181220U0001;1501755;4974277;501728;4974258;2010;96
PO0181230U0005;1468153;5014720;468126;5014701;2010;55
PO0181230U0005;1468153;5014720;468126;5014701;2010;58
PO0181300U0001;1467103;5010807;467076;5010788;2010;433
PO0181370U0002;1510895;5000705;510868;5000686;2010;53
PO018139NU0003;1531102;5000692;531075;5000673;2010;4943
PO018139NU0003;1531102;5000692;531075;5000673;2010;6409
PO0181410U0001;1517810;5008384;517783;5008365;2010;306
PO0181410U0001;1517810;5008384;517783;5008365;2010;434
PO0181500U0002;1515661;5017905;515634;5017886;2010;248
PO0181500U0002;1515661;5017905;515634;5017886;2010;477
PO0181550U0001;1505683;4980511;505656;4980492;2010;276
PO0181550U0001;1505683;4980511;505656;4980492;2010;3290
PO0181570U0001;1525148;5009827;525121;5009808;2010;121
PO0181570U0001;1525148;5009827;525121;5009808;2010;130
PO0181640U0001;1489632;5006068;489605;5006049;2010;285
PO0181640U0001;1489632;5006068;489605;5006049;2010;371
PO018164NR0001;1487640;5004425;487613;5004406;2010;616
PO018164NR0001;1487640;5004425;487613;5004406;2010;1618
PO0181710U0004;1516257;4962818;516230;4962799;2010;105
PO0181710U0004;1516257;4962818;516230;4962799;2010;155
PO0181770U0020;1488880;5017041;488853;5017022;2010;144
PO0181770U0020;1488880;5017041;488853;5017022;2010;257
PO0181790U0004;1503204;5001951;503177;5001932;2010;170
PO0181790U0004;1503204;5001951;503177;5001932;2010;182
PO0181820U0007;1501045;4981950;501018;4981931;2010;52
PO0181820U0007;1501045;4981950;501018;4981931;2010;160
PO0181870U0001;1527591;4990614;527564;4990595;2010;104
PO0190030U0035;1569253;5010523;569225;5010503;2010;2870
PO0190030U0035;1569253;5010523;569225;5010503;2010;3596
PO019003NRA001;1568827;5010014;568799;5009994;2010;274
PO019003NRA001;1568827;5010014;568799;5009994;2010;400
PO0190210U0218;1613733;4981147;613704;4981128;2010;216
PO0190210U0218;1613733;4981147;613704;4981128;2010;243
PO019021NRA001;1612303;4981188;612274;4981169;2010;253
PO019021NRA001;1612303;4981188;612274;4981169;2010;630
PO019027NRA001;1574426;5015792;574398;5015772;2010;6
PO019027NRA001;1574426;5015792;574398;5015772;2010;17
PO019031NU0313;1600199;4993255;600171;4993235;2010;58
PO019031NU0313;1600199;4993255;600171;4993235;2010;70
PO019033NRA001;1586592;5006566;586564;5006546;2010;2
PO019033NRA001;1586592;5006566;586564;5006546;2010;2
PO0190340U0001;1551368;5017127;551341;5017107;2010;51
PO0190340U0001;1551368;5017127;551341;5017107;2010;107
PO0190350UA005;1553178;5025240;553150;5025220;2010;319
PO0190350UA005;1553178;5025240;553150;5025220;2010;327
PO019035NRA001;1552672;5022953;552645;5022933;2010;3
PO019035NRA001;1552672;5022953;552645;5022933;2010;77
PO0190360UA005;1583351;4998719;583323;4998699;2010;56
PO0190360UA005;1583351;4998719;583323;4998699;2010;58
PO019036NUA001;1583006;4998561;582978;4998541;2010;18
PO019036NUA001;1583006;4998561;582978;4998541;2010;74
PO019040NRA001;1597866;4994960;597838;4994940;2010;3301
PO019040NRA001;1597866;4994960;597838;4994940;2010;3573
PO019047NRA001;1568930;5021713;568902;5021693;2010;244
PO019047NRA001;1568930;5021713;568902;5021693;2010;343
PO019049NRA001;1556176;5011339;556148;5011319;2010;2762
PO019049NRA001;1556176;5011339;556148;5011319;2010;2818
PO0190560U0563;1587461;4998738;587433;4998718;2010;787
PO0190560U0563;1587461;4998738;587433;4998718;2010;1327
PO019058NUA001;1545004;5024222;544977;5024202;2010;33
PO019058NUA001;1545004;5024222;544977;5024202;2010;44
PO019065NRA001;1574466;5010608;574438;5010588;2010;720
PO019065NRA001;1574466;5010608;574438;5010588;2010;1008
PO0190660U0002;1546163;5026783;546136;5026763;2010;35
PO0190660U0002;1546163;5026783;546136;5026763;2010;35
PO019067NRA003;1542023;5030390;541996;5030370;2010;3499
PO019067NRA003;1542023;5030390;541996;5030370;2010;3901
PO0190690U0694;1593523;5005177;593495;5005157;2010;598
PO0190690U0694;1593523;5005177;593495;5005157;2010;1042
PO019070NRA001;1599806;5003171;599778;5003151;2010;2325
PO019070NRA001;1599806;5003171;599778;5003151;2010;2846
PO0190710U0713;1607831;4998408;607802;4998388;2010;93
PO0190710U0713;1607831;4998408;607802;4998388;2010;99
PO019071NRA001;1611031;4998762;611002;4998742;2010;4821
PO019071NRA001;1611031;4998762;611002;4998742;2010;5301
PO019077NRA001;1579867;5008365;579839;5008345;2010;9
PO019077NRA001;1579867;5008365;579839;5008345;2010;52
PO019077NU0771;1582830;5005665;582802;5005645;2010;51
PO019077NU0771;1582830;5005665;582802;5005645;2010;54
PO0190790U0001;1557448;5029250;557421;5029230;2010;151
PO0190790U0001;1557448;5029250;557421;5029230;2010;175
PO019080NU0802;1557143;5016726;557115;5016706;2010;73
PO019080NU0802;1557143;5016726;557115;5016706;2010;86
PO0190860U0865;1561478;5025592;561450;5025572;2010;61
PO0190860U0865;1561478;5025592;561450;5025572;2010;108
PO0190890U0892;1592742;4990494;592714;4990474;2010;145
PO0190890U0892;1592742;4990494;592714;4990474;2010;171
PO019091NRA001;1602982;4991142;602954;4991122;2010;4197
PO019091NRA001;1602982;4991142;602954;4991122;2010;4232
PO019094NU0944;1554749;5030589;554722;5030569;2010;1
PO019094NU0944;1554749;5030589;554722;5030569;2010;1
PO0190970U0002;1566820;5029261;566792;5029241;2010;1
PO0190970U0002;1566820;5029261;566792;5029241;2010;2
PO019098NRA001;1568327;5016245;568299;5016225;2010;637
PO019098NRA001;1568327;5016245;568299;5016225;2010;836
PO019099NRA001;1590002;4997077;589974;4997057;2010;28
PO019099NRA001;1590002;4997077;589974;4997057;2010;56
PO0191010U1012;1619297;4990669;619268;4990649;2010;102
PO0191010U1012;1619297;4990669;619268;4990649;2010;107
PO0191020UA002;1538859;5027497;538832;5027477;2010;34
PO0191020UA002;1538859;5027497;538832;5027477;2010;40
PO019102NRA006;1537284;5027596;537257;5027576;2010;6
PO019102NRA006;1537284;5027596;537257;5027576;2010;72
PO019103NRA001;1583764;4989711;583736;4989691;2010;15619
PO019103NRA001;1583764;4989711;583736;4989691;2010;16381
PO0191080U0001;1601967;4985932;601939;4985912;2010;690
PO0191080U0001;1601967;4985932;601939;4985912;2010;740
PO019110NRA001;1564950;5019524;564922;5019504;2010;2
PO019112NU1123;1547459;5034881;547432;5034861;2010;1
PO019112NU1123;1547459;5034881;547432;5034861;2010;24
PO020001NU0001;1613602;5003099;613574;5003079;2010;765
PO020001NU0001;1613602;5003099;613574;5003079;2010;865
PO0200020R0002;1614140;5011190;614112;5011170;2010;163
PO0200020R0002;1614140;5011190;614112;5011170;2010;525
PO0200020U0004;1610968;5008882;610940;5008862;2010;160
PO0200020U0004;1610968;5008882;610940;5008862;2010;163
PO0200030R0001;1645576;4995414;645547;4995394;2010;470
PO0200030R0001;1645576;4995414;645547;4995394;2010;497
PO0200030R0003;1647480;4992175;647451;4992155;2010;155
PO0200030R0003;1647480;4992175;647451;4992155;2010;2592
PO0200040R0012;1650960;5005687;650931;5005667;2010;217
PO0200040R0012;1650960;5005687;650931;5005667;2010;567
PO0200090U0037;1675453;4989277;675423;4989257;2010;737
PO0200090U0037;1675453;4989277;675423;4989257;2010;779
PO020010NR0001;1611012;5013468;610984;5013448;2010;401
PO0200130R0001;1648334;5007880;648305;5007860;2010;875
PO0200130R0001;1648334;5007880;648305;5007860;2010;1700
PO0200160R0031;1629735;5000783;629706;5000763;2010;74
PO0200160R0031;1629735;5000783;629706;5000763;2010;78
PO0200170R0002;1616527;5028775;616499;5028755;2010;12
PO0200180R0037;1625500;5020470;625471;5020450;2010;40
PO020018NR0003;1625406;5022134;625377;5022114;2010;120
PO020018NR0003;1625406;5022134;625377;5022114;2010;192
PO0200190R0001;1621567;5011263;621538;5011243;2010;189
PO0200190R0001;1621567;5011263;621538;5011243;2010;199
PO0200240R0001;1624059;5006866;624030;5006846;2010;52
PO0200240R0001;1624059;5006866;624030;5006846;2010;318
PO0200240R0002;1624380;5006500;624351;5006480;2010;924
PO0200240R0002;1624380;5006500;624351;5006480;2010;995
PO0200260R0001;1631563;5012419;631534;5012399;2010;805
PO0200260R0001;1631563;5012419;631534;5012399;2010;931
PO0200270R0053;1646282;4978469;646253;4978449;2010;23
PO0200270U0001;1638954;4980261;638925;4980241;2010;1788
PO0200270U0001;1638954;4980261;638925;4980241;2010;1883
PO0200280R0055;1622469;5020776;622441;5020756;2010;34
PO0200280R0055;1622469;5020776;622441;5020756;2010;224
PO0200280R0056;1624093;5020113;624064;5020093;2010;1272
PO0200280R0056;1624093;5020113;624064;5020093;2010;4786
PO020030NU0002;1637331;5000823;637302;5000803;2010;1796
PO020030NU0002;1637331;5000823;637302;5000803;2010;2156
PO020030NU0003;1639344;5000260;639315;5000240;2010;153
PO020030NU0003;1639344;5000260;639315;5000240;2010;190
PO0200310R0063;1623059;4997939;623030;4997919;2010;980
PO0200310R0063;1623059;4997939;623030;4997919;2010;1064
PO020032NR0001;1616398;5003336;616370;5003316;2010;4190
PO020032NR0001;1616398;5003336;616370;5003316;2010;14177
PO0200330R0002;1639094;5008536;639065;5008516;2010;1024
PO0200330R0002;1639094;5008536;639065;5008516;2010;1560
PO0200330R0003;1639055;5008634;639026;5008614;2010;63
PO0200330R0003;1639055;5008634;639026;5008614;2010;185
PO0200330U0001;1637302;5007316;637273;5007296;2010;545
PO0200330U0001;1637302;5007316;637273;5007296;2010;567
PO0200340R0001;1618552;5022295;618524;5022275;2010;14
PO0200360R0070;1631829;5023931;631800;5023911;2010;22
PO0200360R0070;1631829;5023931;631800;5023911;2010;24
PO0200380R0076;1667786;4994123;667756;4994103;2010;553
PO0200390R0002;1645318;4983844;645289;4983824;2010;83
PO0200390R0002;1645318;4983844;645289;4983824;2010;83
PO0200390R0002;1645318;4983844;645289;4983824;2010;83
PO0200390R0002;1645318;4983844;645289;4983824;2010;83
PO0200390R0002;1645318;4983844;645289;4983824;2010;280
PO0200390R0002;1645318;4983844;645289;4983824;2010;280
PO0200390R0002;1645318;4983844;645289;4983824;2010;280
PO0200390R0002;1645318;4983844;645289;4983824;2010;280
PO0200390R0002;1645318;4983844;645289;4983824;2010;383
PO0200390R0002;1645318;4983844;645289;4983824;2010;383
PO0200390R0002;1645318;4983844;645289;4983824;2010;383
PO0200390R0002;1645318;4983844;645289;4983824;2010;383
PO0200390R0002;1645318;4983844;645289;4983824;2010;617
PO0200390R0002;1645318;4983844;645289;4983824;2010;617
PO0200390R0002;1645318;4983844;645289;4983824;2010;617
PO0200390R0002;1645318;4983844;645289;4983824;2010;617
PO0200400R0001;1664204;4988439;664174;4988419;2010;3311
PO0200400R0001;1664204;4988439;664174;4988419;2010;NA
PO0200420R0001;1669005;4982270;668975;4982250;2010;103
PO0200420R0001;1669005;4982270;668975;4982250;2010;9054
PO0200450R0001;1641311;5006839;641282;5006819;2010;964
PO0200450R0001;1641311;5006839;641282;5006819;2010;974
PO0200460U0081;1660742;4988855;660712;4988835;2010;336
PO0200460U0081;1660742;4988855;660712;4988835;2010;339
PO0200480U0084;1618676;5003500;618647;5003480;2010;154
PO0200480U0084;1618676;5003500;618647;5003480;2010;235
PO0200490R0085;1667680;4989800;667650;4989780;2010;1766
PO0200490R0085;1667680;4989800;667650;4989780;2010;NA
PO020050NU0002;1613422;4991346;613393;4991326;2010;59
PO020050NU0002;1613422;4991346;613393;4991326;2010;168
PO0200520U0001;1653458;4999211;653428;4999191;2010;3670
PO0200520U0001;1653458;4999211;653428;4999191;2010;NA
PO0200530R0089;1641735;5013604;641706;5013584;2010;79
PO0200530R0089;1641735;5013604;641706;5013584;2010;624
PO0200550R0002;1647354;4989921;647325;4989901;2010;5480
PO0200550R0002;1647354;4989921;647325;4989901;2010;10875
PO0200550R0092;1646180;4989325;646151;4989305;2010;877
PO0200550R0092;1646180;4989325;646151;4989305;2010;1174
PO0200550U0093;1646122;4989637;646093;4989617;2010;1827
PO0200550U0093;1646122;4989637;646093;4989617;2010;2004
PO0200560U0094;1660539;4981803;660509;4981783;2010;3878
PO0200560U0094;1660539;4981803;660509;4981783;2010;NA
PO0200570R0001;1645227;5002860;645198;5002840;2010;1349
PO0200570R0001;1645227;5002860;645198;5002840;2010;1941
PO0200590R0097;1619005;4994138;618976;4994118;2010;113
PO0200590R0097;1619005;4994138;618976;4994118;2010;117
PO020060NR0001;1664396;4983304;664366;4983284;2010;726
PO020060NR0001;1664396;4983304;664366;4983284;2010;3029
PO020061NR0001;1677827;4988216;677797;4988196;2010;6468
PO020061NR0001;1677827;4988216;677797;4988196;2010;11645
PO0200630R0001;1620970;5026230;620942;5026210;2010;37
PO0200650R0001;1635950;4986070;635921;4986050;2010;6858
PO0200650R0001;1635950;4986070;635921;4986050;2010;8092
PO020065NU0003;1635933;4983735;635904;4983715;2010;866
PO020065NU0003;1635933;4983735;635904;4983715;2010;911
PO0200660R0002;1621460;4980586;621431;4980566;2010;910
PO0200660R0002;1621460;4980586;621431;4980566;2010;2014
PO0200660R0003;1619629;4976840;619600;4976821;2010;863
PO0200660R0003;1619629;4976840;619600;4976821;2010;1970
PO020066NU0004;1630250;4984869;630221;4984849;2010;5430
PO020066NU0004;1630250;4984869;630221;4984849;2010;5508
PO0970120U0002;1533745;5064104;533718;5064084;2010;43
PO0970160R0101;1524964;5058591;524937;5058571;2010;53
PO0970160R0101;1524964;5058591;524937;5058571;2010;102
PO0970260U0001;1520738;5069015;520711;5068995;2010;10
PO0970260U0001;1520738;5069015;520711;5068995;2010;52
PO0970390U0003;1534923;5062620;534896;5062600;2010;10
PO0970390U0003;1534923;5062620;534896;5062600;2010;19
PO0970480U0001;1531016;5061299;530989;5061279;2010;39
PO0970480U0001;1531016;5061299;530989;5061279;2010;44
PO0970490R0001;1527713;5058692;527686;5058672;2010;9
PO0970490U0002;1527327;5059755;527300;5059735;2010;69
PO0970540U0001;1524542;5061415;524515;5061395;2010;5
PO0970610U0001;1530578;5058762;530551;5058742;2010;7
PO0970610U0001;1530578;5058762;530551;5058742;2010;103
PO0970610U0011;1530797;5057843;530770;5057823;2010;211
PO0970880R0001;1535435;5056314;535408;5056294;2010;9
PO0970880R0001;1535435;5056314;535408;5056294;2010;31
PO0970880U0001;1533927;5057534;533900;5057514;2010;8
PO0970900U0001;1526084;5063682;526057;5063663;2010;5
PO0980020U0002;1552855;5009272;552828;5009252;2010;300
PO0980020U0002;1552855;5009272;552828;5009252;2010;330
PO098004NR0044;1537721;5005153;537694;5005133;2010;3
PO098004NR0044;1537721;5005153;537694;5005133;2010;4
PO098006NR0030;1544838;5007947;544811;5007927;2010;409
PO098006NR0030;1544838;5007947;544811;5007927;2010;509
PO098012NR0011;1528191;5011983;528164;5011963;2010;21
PO098012NR0011;1528191;5011983;528164;5011963;2010;108
PO0980130U0001;1568198;4995451;568170;4995432;2010;458
PO0980130U0001;1568198;4995451;568170;4995432;2010;477
PO0980140U0003;1554290;5006891;554262;5006871;2010;20
PO0980140U0003;1554290;5006891;554262;5006871;2010;20
PO098014NR0011;1556180;5007132;556152;5007112;2010;21
PO098014NR0011;1556180;5007132;556152;5007112;2010;26
PO098017NR0063;1544796;5014696;544769;5014676;2010;1243
PO098017NR0063;1544796;5014696;544769;5014676;2010;1289
PO0980180U0001;1533300;5024638;533273;5024618;2010;1
PO0980180U0001;1533300;5024638;533273;5024618;2010;3
PO0980190U0003;1555222;5001375;555194;5001355;2010;4
PO0980190U0003;1555222;5001375;555194;5001355;2010;845
PO098019NR0307;1555645;4999655;555617;4999635;2010;968
PO0980200U0001;1536535;5032134;536508;5032114;2010;4
PO0980260U0002;1554311;4998898;554283;4998878;2010;3
PO0980260U0002;1554311;4998898;554283;4998878;2010;2282
PO098028NR0021;1535560;5007448;535533;5007428;2010;12
PO098028NR0021;1535560;5007448;535533;5007428;2010;15
PO0980310U0014;1539147;5017594;539120;5017574;2010;481
PO0980310U0014;1539147;5017594;539120;5017574;2010;528
PO0980310U0336;1539113;5017563;539086;5017543;2010;210
